year_film,category,movie_title,nominee,oscwin,ggwin,guildwin,sagwin,bawin,tomatometer_rating,tomatometer_status,genre,metascore,numnom
1946,screenplay,notorious,notorious,0,0,0,0,0,100.0,False,"['drama', 'thriller', 'romance', 'film-noir']",100.0,2
1946,screenplay,the best years of our lives,the best years of our lives,1,0,0,0,0,96.0,certified fresh,"['drama', 'romance', 'war']",92.0,6
1946,screenplay,open city,open city,0,0,0,0,0,100.0,certified fresh,none,100.0,1
1947,supporting actor,miracle on 34th street,edmund gwenn,1,1,0,0,0,96.0,certified fresh,none,96.0,4
1947,production design,great expectations,great expectations,1,0,0,0,0,100.0,fresh,none,100.0,5
1947,cinematography,great expectations,great expectations,1,0,0,0,0,100.0,fresh,none,100.0,5
1947,director,great expectations,great expectations,0,0,0,0,0,100.0,fresh,none,100.0,5
1947,picture,great expectations,great expectations,0,0,0,0,0,100.0,fresh,none,100.0,5
1947,picture,miracle on 34th street,miracle on 34th street,0,0,0,0,0,96.0,certified fresh,none,96.0,4
1947,screenplay,miracle on 34th street,miracle on 34th street,1,1,0,0,0,96.0,certified fresh,none,96.0,4
1947,screenplay,monsieur verdoux,monsieur verdoux,0,0,0,0,0,97.0,fresh,none,97.0,1
1947,screenplay,great expectations,great expectations,0,0,0,0,0,100.0,fresh,none,100.0,5
1947,screenplay,miracle on 34th street,miracle on 34th street,1,1,0,0,0,96.0,certified fresh,none,96.0,4
1948,actor,hamlet,laurence olivier,1,1,0,0,0,91.0,fresh,none,91.0,6
1948,supporting actor,the treasure of the sierra madre,walter huston,1,1,0,0,0,100.0,certified fresh,"['adventure', 'drama', 'western']",98.0,4
1948,supporting actress,hamlet,jean simmons,0,0,0,0,0,91.0,fresh,none,91.0,6
1948,production design,hamlet,hamlet,1,0,0,0,0,91.0,fresh,none,91.0,6
1948,production design,the red shoes,the red shoes,1,0,0,0,0,96.0,certified fresh,none,96.0,4
1948,director,hamlet,hamlet,0,0,0,0,0,91.0,fresh,none,91.0,6
1948,director,the treasure of the sierra madre,the treasure of the sierra madre,1,1,0,0,0,100.0,certified fresh,"['adventure', 'drama', 'western']",98.0,4
1948,score,hamlet,hamlet,0,0,0,0,0,91.0,fresh,none,91.0,6
1948,score,the red shoes,the red shoes,1,1,0,0,0,96.0,certified fresh,none,96.0,4
1948,picture,hamlet,hamlet,1,0,0,0,1,91.0,fresh,none,91.0,6
1948,picture,the red shoes,the red shoes,0,0,0,0,0,96.0,certified fresh,none,96.0,4
1948,picture,the treasure of the sierra madre,the treasure of the sierra madre,0,1,0,0,0,100.0,certified fresh,"['adventure', 'drama', 'western']",98.0,4
1948,screenplay,the red shoes,the red shoes,0,0,0,0,0,96.0,certified fresh,none,96.0,4
1948,screenplay,the treasure of the sierra madre,the treasure of the sierra madre,1,0,0,0,0,100.0,certified fresh,"['adventure', 'drama', 'western']",98.0,4
1949,score,on the town,on the town,1,0,0,0,0,71.0,False,"['comedy', 'romance', 'musical']",71.0,1
1949,screenplay,white heat,white heat,0,0,0,0,0,97.0,fresh,none,97.0,1
1950,actor,father of the bride,spencer tracy,0,0,0,0,0,93.0,fresh,none,93.0,3
1950,supporting actor,the asphalt jungle,sam jaffe,0,0,0,0,0,97.0,fresh,none,97.0,4
1950,supporting actor,all about eve,george sanders,1,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,actress,all about eve,anne baxter,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,actress,all about eve,bette davis,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,supporting actress,all about eve,celeste holm,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,supporting actress,all about eve,thelma ritter,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,production design,all about eve,all about eve,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,cinematography,all about eve,all about eve,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,cinematography,the asphalt jungle,the asphalt jungle,0,0,0,0,0,97.0,fresh,none,97.0,4
1950,director,all about eve,all about eve,1,0,1,0,0,100.0,certified fresh,['drama'],98.0,11
1950,director,the asphalt jungle,the asphalt jungle,0,0,0,0,0,97.0,fresh,none,97.0,4
1950,score,all about eve,all about eve,0,0,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,score,cinderella,cinderella,0,0,0,0,0,97.0,fresh,"['fantasy', 'romance', 'animation', 'family', 'musical']",85.0,1
1950,picture,all about eve,all about eve,1,0,0,0,1,100.0,certified fresh,['drama'],98.0,11
1950,picture,father of the bride,father of the bride,0,0,0,0,0,93.0,fresh,none,93.0,3
1950,screenplay,all about eve,all about eve,1,1,0,0,0,100.0,certified fresh,['drama'],98.0,11
1950,screenplay,the asphalt jungle,the asphalt jungle,0,0,0,0,0,97.0,fresh,none,97.0,4
1950,screenplay,father of the bride,father of the bride,0,0,0,0,0,93.0,fresh,none,93.0,3
1951,actor,the african queen,humphrey bogart,1,0,0,0,0,98.0,certified fresh,"['adventure', 'drama', 'romance', 'war']",91.0,4
1951,actor,a streetcar named desire,marlon brando,0,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,actor,a place in the sun,montgomery clift,0,0,0,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,supporting actor,a streetcar named desire,karl malden,1,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,actress,the african queen,katharine hepburn,0,0,0,0,0,98.0,certified fresh,"['adventure', 'drama', 'romance', 'war']",91.0,4
1951,actress,a streetcar named desire,vivien leigh,1,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,actress,a place in the sun,shelley winters,0,0,0,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,supporting actress,a streetcar named desire,kim hunter,1,1,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,production design,a streetcar named desire,a streetcar named desire,1,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,production design,an american in paris,an american in paris,1,0,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1951,cinematography,a place in the sun,a place in the sun,1,0,0,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,cinematography,strangers on a train,strangers on a train,0,0,0,0,0,88.0,False,"['thriller', 'crime', 'film-noir']",88.0,1
1951,cinematography,a streetcar named desire,a streetcar named desire,0,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,cinematography,an american in paris,an american in paris,1,0,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1951,cinematography,an american in paris,an american in paris,1,0,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1951,director,the african queen,the african queen,0,0,0,0,0,98.0,certified fresh,"['adventure', 'drama', 'romance', 'war']",91.0,4
1951,director,an american in paris,an american in paris,0,0,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1951,director,a place in the sun,a place in the sun,1,0,1,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,director,a streetcar named desire,a streetcar named desire,0,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,score,a place in the sun,a place in the sun,1,0,0,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,score,a streetcar named desire,a streetcar named desire,0,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,score,alice in wonderland,alice in wonderland,0,0,0,0,0,81.0,fresh,"['adventure', 'fantasy', 'animation', 'family', 'musical']",68.0,1
1951,score,an american in paris,an american in paris,1,0,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1951,picture,an american in paris,an american in paris,1,1,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1951,picture,a place in the sun,a place in the sun,0,1,0,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,picture,a streetcar named desire,a streetcar named desire,0,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,screenplay,the african queen,the african queen,0,0,0,0,0,98.0,certified fresh,"['adventure', 'drama', 'romance', 'war']",91.0,4
1951,screenplay,a place in the sun,a place in the sun,1,0,0,0,0,76.0,False,"['drama', 'romance']",76.0,7
1951,screenplay,a streetcar named desire,a streetcar named desire,0,0,0,0,0,98.0,certified fresh,['drama'],96.0,10
1951,screenplay,an american in paris,an american in paris,1,0,0,0,0,95.0,certified fresh,"['drama', 'romance', 'musical']",84.0,7
1952,actor,high noon,gary cooper,1,1,0,0,0,96.0,certified fresh,"['action', 'drama', 'thriller', 'western']",89.0,5
1952,actor,the bad and the beautiful,kirk douglas,0,0,0,0,0,96.0,fresh,none,96.0,10
1952,actor,the bad and the beautiful,kirk douglas,0,0,0,0,0,96.0,fresh,none,96.0,10
1952,supporting actor,the quiet man,victor mclaglen,0,0,0,0,0,90.0,certified fresh,none,90.0,6
1952,supporting actress,the bad and the beautiful,gloria grahame,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,supporting actress,the bad and the beautiful,gloria grahame,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,production design,the bad and the beautiful,the bad and the beautiful,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,production design,the bad and the beautiful,the bad and the beautiful,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,production design,the quiet man,the quiet man,0,0,0,0,0,90.0,certified fresh,none,90.0,6
1952,cinematography,the bad and the beautiful,the bad and the beautiful,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,cinematography,the bad and the beautiful,the bad and the beautiful,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,cinematography,the quiet man,the quiet man,1,0,0,0,0,90.0,certified fresh,none,90.0,6
1952,cinematography,the greatest show on earth,the greatest show on earth,0,1,0,0,0,45.0,rotten,none,45.0,4
1952,director,the greatest show on earth,the greatest show on earth,0,1,0,0,0,45.0,rotten,none,45.0,4
1952,director,high noon,high noon,0,0,0,0,0,96.0,certified fresh,"['action', 'drama', 'thriller', 'western']",89.0,5
1952,director,the quiet man,the quiet man,1,0,1,0,0,90.0,certified fresh,none,90.0,6
1952,score,high noon,high noon,1,1,0,0,0,96.0,certified fresh,"['action', 'drama', 'thriller', 'western']",89.0,5
1952,picture,the greatest show on earth,the greatest show on earth,1,1,0,0,0,45.0,rotten,none,45.0,4
1952,picture,high noon,high noon,0,0,0,0,0,96.0,certified fresh,"['action', 'drama', 'thriller', 'western']",89.0,5
1952,picture,the quiet man,the quiet man,0,0,0,0,0,90.0,certified fresh,none,90.0,6
1952,screenplay,the greatest show on earth,the greatest show on earth,1,0,0,0,0,45.0,rotten,none,45.0,4
1952,screenplay,the bad and the beautiful,the bad and the beautiful,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,screenplay,the bad and the beautiful,the bad and the beautiful,1,0,0,0,0,96.0,fresh,none,96.0,10
1952,screenplay,high noon,high noon,0,0,0,0,0,96.0,certified fresh,"['action', 'drama', 'thriller', 'western']",89.0,5
1952,screenplay,the quiet man,the quiet man,0,0,0,0,0,90.0,certified fresh,none,90.0,6
1952,screenplay,pat and mike,pat and mike,0,0,0,0,0,90.0,fresh,none,90.0,1
1953,actor,from here to eternity,montgomery clift,0,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,actor,stalag 17,william holden,1,0,0,0,0,97.0,fresh,none,97.0,3
1953,actor,from here to eternity,burt lancaster,0,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,supporting actor,roman holiday,eddie albert,0,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,supporting actor,from here to eternity,frank sinatra,1,1,0,0,0,92.0,certified fresh,none,92.0,10
1953,supporting actor,stalag 17,robert strauss,0,0,0,0,0,97.0,fresh,none,97.0,3
1953,actress,roman holiday,audrey hepburn,1,1,0,0,1,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,actress,from here to eternity,deborah kerr,0,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,supporting actress,from here to eternity,donna reed,1,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,production design,roman holiday,roman holiday,0,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,cinematography,from here to eternity,from here to eternity,1,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,cinematography,roman holiday,roman holiday,0,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,director,from here to eternity,from here to eternity,1,1,1,0,0,92.0,certified fresh,none,92.0,10
1953,director,roman holiday,roman holiday,0,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,director,stalag 17,stalag 17,0,0,0,0,0,97.0,fresh,none,97.0,3
1953,score,from here to eternity,from here to eternity,0,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,picture,from here to eternity,from here to eternity,1,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,picture,roman holiday,roman holiday,0,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,effects,the war of the worlds,the war of the worlds,1,0,0,0,0,86.0,fresh,none,86.0,1
1953,screenplay,roman holiday,roman holiday,1,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1953,screenplay,from here to eternity,from here to eternity,1,0,0,0,0,92.0,certified fresh,none,92.0,10
1953,screenplay,roman holiday,roman holiday,0,0,0,0,0,98.0,certified fresh,"['drama', 'comedy', 'romance']",78.0,8
1954,actor,the caine mutiny,humphrey bogart,0,0,0,0,0,63.0,False,"['drama', 'war']",63.0,5
1954,actor,on the waterfront,marlon brando,1,1,0,0,1,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,actor,a star is born,james mason,0,1,0,0,0,98.0,certified fresh,"['drama', 'romance', 'musical']",89.0,5
1954,supporting actor,on the waterfront,lee j cobb,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,supporting actor,on the waterfront,karl malden,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,supporting actor,on the waterfront,rod steiger,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,supporting actor,the caine mutiny,tom tully,0,0,0,0,0,63.0,False,"['drama', 'war']",63.0,5
1954,actress,a star is born,judy garland,0,1,0,0,0,98.0,certified fresh,"['drama', 'romance', 'musical']",89.0,5
1954,actress,sabrina,audrey hepburn,0,0,0,0,0,92.0,fresh,none,92.0,5
1954,supporting actress,on the waterfront,eva marie saint,1,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,production design,on the waterfront,on the waterfront,1,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,production design,sabrina,sabrina,0,0,0,0,0,92.0,fresh,none,92.0,5
1954,production design,a star is born,a star is born,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'musical']",89.0,5
1954,cinematography,on the waterfront,on the waterfront,1,1,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,cinematography,sabrina,sabrina,0,0,0,0,0,92.0,fresh,none,92.0,5
1954,cinematography,rear window,rear window,0,0,0,0,0,100.0,certified fresh,"['mystery', 'thriller']",100.0,3
1954,cinematography,seven brides for seven brothers,seven brides for seven brothers,0,0,0,0,0,88.0,fresh,none,88.0,4
1954,cinematography,a star is born,a star is born,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'musical']",89.0,5
1954,director,on the waterfront,on the waterfront,1,1,1,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,director,rear window,rear window,0,0,0,0,0,100.0,certified fresh,"['mystery', 'thriller']",100.0,3
1954,director,sabrina,sabrina,0,0,0,0,0,92.0,fresh,none,92.0,5
1954,score,the caine mutiny,the caine mutiny,0,0,0,0,0,63.0,False,"['drama', 'war']",63.0,5
1954,score,on the waterfront,on the waterfront,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,score,seven brides for seven brothers,seven brides for seven brothers,1,0,0,0,0,88.0,fresh,none,88.0,4
1954,score,a star is born,a star is born,0,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'musical']",89.0,5
1954,picture,the caine mutiny,the caine mutiny,0,0,0,0,0,63.0,False,"['drama', 'war']",63.0,5
1954,picture,on the waterfront,on the waterfront,1,1,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1954,picture,seven brides for seven brothers,seven brides for seven brothers,0,0,0,0,0,88.0,fresh,none,88.0,4
1954,screenplay,the caine mutiny,the caine mutiny,0,0,0,0,0,63.0,False,"['drama', 'war']",63.0,5
1954,screenplay,rear window,rear window,0,0,0,0,0,100.0,certified fresh,"['mystery', 'thriller']",100.0,3
1954,screenplay,sabrina,sabrina,0,1,0,0,0,92.0,fresh,none,92.0,5
1954,screenplay,seven brides for seven brothers,seven brides for seven brothers,0,0,0,0,0,88.0,fresh,none,88.0,4
1954,screenplay,on the waterfront,on the waterfront,1,0,0,0,0,98.0,certified fresh,"['drama', 'romance', 'crime']",91.0,11
1955,actor,marty,ernest borgnine,1,1,0,0,1,100.0,fresh,none,100.0,8
1955,supporting actor,marty,joe mantell,0,0,0,0,0,100.0,fresh,none,100.0,8
1955,supporting actor,rebel without a cause,sal mineo,0,0,0,0,0,96.0,certified fresh,['drama'],87.0,3
1955,supporting actress,marty,betsy blair,0,0,0,0,0,100.0,fresh,none,100.0,8
1955,supporting actress,rebel without a cause,natalie wood,0,0,0,0,0,96.0,certified fresh,['drama'],87.0,3
1955,production design,marty,marty,0,0,0,0,0,100.0,fresh,none,100.0,8
1955,production design,to catch a thief,to catch a thief,0,0,0,0,0,96.0,certified fresh,none,96.0,3
1955,cinematography,marty,marty,0,0,0,0,0,100.0,fresh,none,100.0,8
1955,cinematography,to catch a thief,to catch a thief,1,0,0,0,0,96.0,certified fresh,none,96.0,3
1955,cinematography,to catch a thief,to catch a thief,0,0,0,0,0,96.0,certified fresh,none,96.0,3
1955,director,marty,marty,1,0,1,0,0,100.0,fresh,none,100.0,8
1955,picture,marty,marty,1,0,0,0,0,100.0,fresh,none,100.0,8
1955,screenplay,rebel without a cause,rebel without a cause,0,0,0,0,0,96.0,certified fresh,['drama'],87.0,3
1955,screenplay,marty,marty,1,0,0,0,0,100.0,fresh,none,100.0,8
1956,actor,giant,james dean,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,actor,giant,rock hudson,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,supporting actress,giant,mercedes mccambridge,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,production design,around the world in 80 days,around the world in 80 days,0,0,0,0,0,71.0,fresh,none,71.0,7
1956,production design,giant,giant,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,production design,the ten commandments,the ten commandments,0,0,0,0,0,94.0,fresh,none,94.0,5
1956,cinematography,around the world in 80 days,around the world in 80 days,1,0,0,0,0,71.0,fresh,none,71.0,7
1956,cinematography,the ten commandments,the ten commandments,0,0,0,0,0,94.0,fresh,none,94.0,5
1956,cinematography,around the world in 80 days,around the world in 80 days,0,0,0,0,0,71.0,fresh,none,71.0,7
1956,cinematography,giant,giant,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,cinematography,the ten commandments,the ten commandments,0,0,0,0,0,94.0,fresh,none,94.0,5
1956,director,around the world in 80 days,around the world in 80 days,0,0,0,0,0,71.0,fresh,none,71.0,7
1956,director,giant,giant,1,0,1,0,0,95.0,certified fresh,none,95.0,9
1956,score,around the world in 80 days,around the world in 80 days,1,0,0,0,0,71.0,fresh,none,71.0,7
1956,score,giant,giant,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,picture,around the world in 80 days,around the world in 80 days,1,1,0,0,0,71.0,fresh,none,71.0,7
1956,picture,giant,giant,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1956,picture,the ten commandments,the ten commandments,0,0,0,0,0,94.0,fresh,none,94.0,5
1956,effects,forbidden planet,forbidden planet,0,0,0,0,0,98.0,certified fresh,none,98.0,1
1956,effects,the ten commandments,the ten commandments,1,0,0,0,0,94.0,fresh,none,94.0,5
1956,screenplay,around the world in 80 days,around the world in 80 days,1,0,0,0,0,71.0,fresh,none,71.0,7
1956,screenplay,giant,giant,0,0,0,0,0,95.0,certified fresh,none,95.0,9
1957,actor,the bridge on the river kwai,alec guinness,1,1,0,0,1,95.0,certified fresh,"['adventure', 'drama', 'war']",87.0,7
1957,supporting actor,the bridge on the river kwai,sessue hayakawa,0,0,0,0,0,95.0,certified fresh,"['adventure', 'drama', 'war']",87.0,7
1957,cinematography,an affair to remember,an affair to remember,0,0,0,0,0,62.0,fresh,none,62.0,2
